ANO,MES,MUNICIPIO,HOMICIDIO_DOLOSO,HOMICIDIO_CULPOSO_ACIDENTE_TRANSITO,HOMICIDIO_CULPOSO_OUTROS,TENTATIVA_HOMICIDIO,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_ACIDENTE_TRANSITO,LESAO_CORPORAL_CULPOSA_OUTRAS,LATROCINIO,ROUBO_VEICULO,ROUBO_BANCO,ROUBO_CARGA,FURTO_OUTROS,FURTO_VEICULO,ROUBO_OUTROS,TOTAL_CRIME
2001,Janeiro,Bertioga,1,0,0,2,18,7,1,0,0,0,0,93,1,13,136
2001,Fevereiro,Bertioga,2,0,0,1,8,28,1,0,5,0,0,87,8,12,152
2001,Marco,Bertioga,3,0,0,1,16,8,0,0,2,0,0,71,4,7,112
2001,Abril,Bertioga,0,3,0,0,16,14,0,0,1,0,0,81,7,6,128
2001,Maio,Bertioga,0,0,0,0,20,10,0,0,0,0,0,73,0,9,112
2001,Junho,Bertioga,1,3,0,2,21,11,0,0,1,0,0,46,0,6,91
2001,Julho,Bertioga,2,0,0,2,27,23,0,0,0,0,0,56,2,12,124
2001,Agosto,Bertioga,1,2,0,1,18,10,0,0,0,0,1,39,2,11,85
2001,Setembro,Bertioga,2,2,1,1,21,11,0,0,3,0,1,72,3,17,134
2001,Outubro,Bertioga,2,1,0,2,26,12,0,0,2,0,0,72,3,8,128
2001,Novembro,Bertioga,2,5,0,2,21,19,0,0,0,0,0,64,2,8,123
2001,Dezembro,Bertioga,2,1,0,1,20,25,0,0,0,0,0,63,1,10,123
2001,Janeiro,Cubatão,8,4,0,9,78,42,2,0,4,0,1,103,6,50,307
2001,Fevereiro,Cubatão,1,0,0,5,74,33,0,0,3,0,0,104,7,47,274
2001,Marco,Cubatão,3,3,0,4,88,30,0,0,9,0,1,135,9,52,334
2001,Abril,Cubatão,4,5,1,9,69,43,2,0,2,0,0,125,6,51,317
2001,Maio,Cubatão,3,5,0,5,68,31,0,0,0,0,0,113,8,34,267
2001,Junho,Cubatão,3,2,2,7,57,33,3,0,3,0,2,84,13,33,242
2001,Julho,Cubatão,4,4,0,4,59,33,3,0,3,0,2,88,18,63,281
2001,Agosto,Cubatão,5,2,0,5,55,31,0,0,5,0,0,89,21,47,260
2001,Setembro,Cubatão,2,3,0,6,58,30,1,0,2,0,1,91,16,61,271
2001,Outubro,Cubatão,4,3,0,10,51,39,2,0,3,0,0,106,10,44,272
2001,Novembro,Cubatão,4,8,1,5,50,28,0,0,6,0,1,110,16,47,276
2001,Dezembro,Cubatão,3,1,1,4,65,32,1,0,7,0,1,96,15,55,281
2001,Janeiro,Guarujá,18,2,1,14,183,67,6,0,8,0,0,337,34,184,854
2001,Fevereiro,Guarujá,13,0,0,12,105,44,0,0,2,0,0,251,26,156,609
2001,Marco,Guarujá,23,0,1,11,145,35,1,0,7,0,0,291,29,257,800
2001,Abril,Guarujá,15,0,0,8,120,52,1,0,6,0,1,175,23,259,660
2001,Maio,Guarujá,14,1,0,11,99,36,3,0,4,0,0,217,24,196,605
2001,Junho,Guarujá,9,1,1,4,93,49,0,0,6,0,0,193,23,180,559
2001,Julho,Guarujá,3,2,0,7,76,61,0,0,3,0,0,219,13,203,587
2001,Agosto,Guarujá,16,7,2,7,105,59,0,0,5,1,2,194,10,209,617
2001,Setembro,Guarujá,4,0,0,5,118,54,1,0,1,0,1,219,42,181,626
2001,Outubro,Guarujá,13,2,0,4,152,68,1,0,10,0,0,193,46,195,684
2001,Novembro,Guarujá,12,1,0,10,99,59,0,0,8,0,1,209,37,170,606
2001,Dezembro,Guarujá,17,1,0,6,119,75,0,1,5,0,0,217,30,176,647
2001,Janeiro,Itanhaém,2,5,0,1,75,41,0,0,3,0,0,187,24,62,400
2001,Fevereiro,Itanhaém,4,2,0,4,56,34,0,0,2,0,0,175,13,49,339
2001,Marco,Itanhaém,4,1,1,1,45,20,0,0,4,0,0,172,14,40,302
2001,Abril,Itanhaém,3,2,0,3,54,16,0,2,8,0,0,168,11,46,313
2001,Maio,Itanhaém,5,0,0,2,66,11,0,0,3,0,0,108,8,31,234
2001,Junho,Itanhaém,2,1,0,4,49,16,2,0,4,0,0,129,4,30,241
2001,Julho,Itanhaém,2,4,0,1,46,22,0,0,5,0,0,120,9,27,236
2001,Agosto,Itanhaém,4,2,1,4,47,17,2,0,2,0,0,128,7,23,237
2001,Setembro,Itanhaém,1,3,2,4,43,26,0,1,4,0,0,141,2,25,252
2001,Outubro,Itanhaém,2,1,0,8,49,22,0,0,2,0,0,133,14,36,267
2001,Novembro,Itanhaém,2,1,2,0,55,28,5,0,5,0,0,136,8,43,285
2001,Dezembro,Itanhaém,3,1,0,0,27,33,12,0,5,0,0,124,12,41,258
2001,Janeiro,Mongaguá,3,2,0,6,33,28,1,0,11,0,0,133,18,45,280
2001,Fevereiro,Mongaguá,2,2,0,1,40,19,2,0,2,0,0,129,16,29,242
2001,Marco,Mongaguá,2,0,0,2,46,11,0,0,6,0,0,111,4,22,204
2001,Abril,Mongaguá,2,1,0,6,38,9,0,0,2,0,0,113,6,29,206
2001,Maio,Mongaguá,3,0,0,2,25,8,0,0,5,0,0,88,4,12,147
2001,Junho,Mongaguá,2,1,0,3,37,8,0,0,6,0,0,95,2,22,176
2001,Julho,Mongaguá,3,2,0,2,35,6,0,0,3,0,0,54,2,19,126
2001,Agosto,Mongaguá,1,0,0,2,34,3,0,0,1,0,0,75,2,18,136
2001,Setembro,Mongaguá,2,2,1,2,35,11,1,0,7,0,0,86,9,24,180
2001,Outubro,Mongaguá,0,1,3,1,22,13,0,0,6,0,0,86,8,23,163
2001,Novembro,Mongaguá,4,2,0,3,31,7,1,0,10,0,0,111,17,36,222
2001,Dezembro,Mongaguá,2,4,0,1,40,9,0,0,9,0,0,85,24,36,210
2001,Janeiro,Peruíbe,3,0,0,4,37,14,0,0,11,0,0,145,25,59,298
2001,Fevereiro,Peruíbe,3,1,0,1,38,11,0,0,5,0,0,131,14,46,250
2001,Marco,Peruíbe,1,0,0,0,40,6,0,0,5,0,0,125,12,37,226
2001,Abril,Peruíbe,2,1,2,3,24,4,0,0,8,0,0,118,7,41,210
2001,Maio,Peruíbe,0,0,0,1,35,15,0,0,12,0,0,100,4,36,203
2001,Junho,Peruíbe,6,0,0,3,17,13,1,0,3,0,0,82,12,41,178
2001,Julho,Peruíbe,0,1,0,2,16,15,0,0,5,0,0,82,14,28,163
2001,Agosto,Peruíbe,0,1,0,2,20,9,0,0,3,0,0,98,10,33,176
2001,Setembro,Peruíbe,4,0,0,6,39,13,0,0,10,0,0,113,9,37,231
2001,Outubro,Peruíbe,4,0,0,3,23,34,0,0,5,0,0,99,12,31,211
2001,Novembro,Peruíbe,0,0,0,5,35,17,0,1,4,0,0,133,10,33,238
2001,Dezembro,Peruíbe,3,0,0,3,32,27,1,0,2,0,0,151,4,44,267
2001,Janeiro,Praia Grande,11,1,0,10,103,90,0,0,21,0,0,421,241,219,1117
2001,Fevereiro,Praia Grande,12,2,0,15,128,83,1,0,23,0,0,387,177,185,1013
2001,Marco,Praia Grande,8,2,0,12,160,56,0,1,20,0,1,332,86,145,823
2001,Abril,Praia Grande,16,4,0,11,149,73,0,0,40,0,0,317,153,237,1000
2001,Maio,Praia Grande,18,0,0,9,117,57,0,0,10,1,0,249,50,159,670
2001,Junho,Praia Grande,14,2,0,5,147,35,2,0,18,0,0,290,65,181,759
2001,Julho,Praia Grande,6,1,0,3,81,69,0,0,17,0,1,281,67,190,716
2001,Agosto,Praia Grande,10,5,0,5,116,40,0,0,13,0,1,314,61,187,752
2001,Setembro,Praia Grande,11,3,0,5,101,78,10,0,16,0,0,349,91,193,857
2001,Outubro,Praia Grande,12,2,2,12,119,65,11,0,37,0,1,343,110,202,916
2001,Novembro,Praia Grande,6,3,0,7,130,79,1,1,28,0,3,389,93,329,1069
2001,Dezembro,Praia Grande,13,7,3,9,135,116,3,0,16,0,0,398,122,236,1058
2001,Janeiro,Santos,12,1,2,9,200,111,12,0,10,0,0,415,88,221,1081
2001,Fevereiro,Santos,6,2,0,14,204,82,15,0,8,2,1,364,93,198,989
2001,Marco,Santos,8,2,0,13,241,96,1,0,13,0,1,460,130,256,1221
2001,Abril,Santos,8,5,1,6,245,106,3,0,20,0,0,472,166,280,1312
2001,Maio,Santos,8,2,0,5,214,98,10,0,19,1,1,488,137,283,1266
2001,Junho,Santos,4,1,0,7,187,106,9,0,13,0,2,454,157,217,1157
2001,Julho,Santos,10,7,0,10,189,88,7,0,22,0,4,445,190,258,1230
2001,Agosto,Santos,8,6,0,15,201,118,8,1,15,0,3,506,161,241,1283
2001,Setembro,Santos,8,4,0,12,189,86,5,2,10,0,2,461,136,254,1169
2001,Outubro,Santos,10,4,1,12,231,111,3,0,16,1,4,538,125,278,1334
2001,Novembro,Santos,10,4,0,11,221,89,8,0,14,0,2,479,122,258,1218
2001,Dezembro,Santos,11,3,0,10,222,111,3,0,18,0,1,503,136,242,1260
2001,Janeiro,São Vicente,18,1,0,14,161,44,7,0,10,0,0,248,19,195,717
2001,Fevereiro,São Vicente,23,2,3,9,143,22,19,0,7,0,0,223,28,154,633
2001,Marco,São Vicente,13,1,0,24,128,21,17,0,12,0,0,204,35,236,691
2001,Abril,São Vicente,12,5,0,15,152,46,10,1,9,0,0,240,49,240,779
2001,Maio,São Vicente,14,6,0,8,119,46,0,0,10,0,0,217,36,203,659
2001,Junho,São Vicente,14,2,0,17,112,61,4,0,10,0,0,192,44,185,641
2001,Julho,São Vicente,11,6,1,9,123,53,0,0,9,0,0,180,62,251,705
2001,Agosto,São Vicente,6,3,0,13,110,40,2,0,14,0,0,220,54,269,731
2001,Setembro,São Vicente,10,4,0,5,135,45,0,1,13,1,0,190,53,260,717
2001,Outubro,São Vicente,13,3,0,12,143,41,0,0,13,0,0,260,49,246,780
2001,Novembro,São Vicente,15,2,2,16,140,33,2,1,15,0,1,224,47,229,727
2001,Dezembro,São Vicente,17,4,0,12,134,55,1,0,10,1,0,241,49,234,758
2002,Janeiro,Bertioga,2,8,0,1,35,17,0,0,0,0,0,81,7,12,163
2002,Fevereiro,Bertioga,2,3,0,0,27,21,0,0,0,0,0,69,8,15,145
2002,Marco,Bertioga,1,1,0,0,28,15,0,0,3,0,0,92,4,9,153
2002,Abril,Bertioga,2,0,0,2,27,10,0,0,1,0,0,68,4,6,120
2002,Maio,Bertioga,3,3,0,2,22,7,0,0,0,0,0,50,0,12,99
2002,Junho,Bertioga,1,1,0,1,21,24,0,0,0,0,0,51,0,10,109
2002,Julho,Bertioga,0,1,0,2,25,14,0,0,1,0,1,70,0,8,122
2002,Agosto,Bertioga,0,2,0,3,21,13,1,0,1,0,0,68,1,1,111
2002,Setembro,Bertioga,2,2,0,2,22,13,0,1,0,0,0,59,2,5,108
2002,Outubro,Bertioga,1,1,0,0,22,15,0,1,0,0,0,94,2,13,149
2002,Novembro,Bertioga,1,5,0,2,32,15,0,0,2,0,0,98,6,15,176
2002,Dezembro,Bertioga,1,2,0,1,29,24,2,0,0,0,0,122,6,12,199
2002,Janeiro,Cubatão,6,1,0,4,68,42,0,0,3,0,0,65,8,60,257
2002,Fevereiro,Cubatão,5,4,0,5,66,31,14,0,3,0,1,100,15,78,322
2002,Marco,Cubatão,7,3,1,10,66,34,3,0,1,0,0,102,10,45,282
2002,Abril,Cubatão,6,4,0,7,69,39,4,0,4,0,0,121,10,66,330
2002,Maio,Cubatão,4,4,0,1,49,13,1,0,11,0,0,108,11,69,271
2002,Junho,Cubatão,9,3,0,8,55,28,5,0,8,0,0,94,17,52,279
2002,Julho,Cubatão,5,3,0,7,62,26,3,0,9,0,1,136,12,49,313
2002,Agosto,Cubatão,6,3,0,6,67,23,2,0,6,0,0,86,14,54,267
2002,Setembro,Cubatão,10,1,0,7,46,24,6,0,7,0,2,92,12,55,262
2002,Outubro,Cubatão,6,0,0,5,56,33,1,0,10,0,0,113,11,45,280
2002,Novembro,Cubatão,5,4,0,12,70,33,5,0,10,1,1,104,11,70,326
2002,Dezembro,Cubatão,10,2,0,8,76,43,1,0,6,0,0,98,9,78,331
2002,Janeiro,Guarujá,6,5,2,16,156,70,1,0,11,1,3,267,28,208,774
2002,Fevereiro,Guarujá,10,3,0,27,155,60,0,1,6,0,0,223,19,147,651
2002,Marco,Guarujá,17,5,0,8,160,72,2,0,7,0,0,255,19,183,728
2002,Abril,Guarujá,10,5,0,18,99,63,3,0,7,0,0,129,25,170,529
2002,Maio,Guarujá,11,1,0,11,110,48,18,0,6,0,0,249,30,181,665
2002,Junho,Guarujá,11,1,1,10,87,55,0,0,2,0,1,215,41,173,597
2002,Julho,Guarujá,14,2,0,7,95,52,2,0,6,0,0,211,26,137,552
2002,Agosto,Guarujá,11,1,1,15,96,60,1,0,5,1,0,240,19,147,597
2002,Setembro,Guarujá,12,2,0,3,80,51,9,0,3,1,0,261,28,128,578
2002,Outubro,Guarujá,14,1,0,9,161,85,5,0,11,0,0,351,20,221,878
2002,Novembro,Guarujá,18,2,0,5,127,46,1,0,10,0,0,350,26,242,827
2002,Dezembro,Guarujá,22,3,0,10,122,62,1,0,6,0,2,333,26,254,841
2002,Janeiro,Itanhaém,1,2,0,3,42,34,0,0,10,0,0,171,11,32,306
2002,Fevereiro,Itanhaém,2,0,0,5,65,16,2,0,2,0,0,148,4,5,249
2002,Marco,Itanhaém,1,1,1,4,49,20,0,0,13,0,0,180,9,29,307
2002,Abril,Itanhaém,3,3,0,1,52,13,1,2,6,0,2,159,5,33,280
2002,Maio,Itanhaém,4,3,0,4,52,19,0,0,11,0,0,130,2,34,259
2002,Junho,Itanhaém,6,1,0,4,43,25,0,1,9,0,0,124,8,25,246
2002,Julho,Itanhaém,2,2,1,2,43,12,0,0,5,0,0,140,4,45,256
2002,Agosto,Itanhaém,2,1,0,2,33,20,0,0,2,0,0,161,5,32,258
2002,Setembro,Itanhaém,3,0,0,1,40,18,2,0,9,0,0,149,8,20,250
2002,Outubro,Itanhaém,3,0,0,6,48,25,2,0,4,0,0,170,7,38,303
2002,Novembro,Itanhaém,3,0,0,5,38,16,0,0,11,0,0,206,7,47,333
2002,Dezembro,Itanhaém,7,6,0,5,61,32,0,0,8,0,1,185,9,59,373
2002,Janeiro,Mongaguá,1,2,0,1,38,24,1,0,6,0,0,127,21,47,268
2002,Fevereiro,Mongaguá,5,1,1,2,43,8,1,0,4,0,0,95,8,44,212
2002,Marco,Mongaguá,1,0,1,2,39,13,0,0,6,0,1,101,3,17,184
2002,Abril,Mongaguá,1,3,0,3,24,5,1,0,1,0,0,72,2,31,143
2002,Maio,Mongaguá,2,2,0,3,35,1,1,0,0,0,0,99,1,26,170
2002,Junho,Mongaguá,1,2,1,0,22,11,2,0,1,0,0,80,4,36,160
2002,Julho,Mongaguá,2,2,0,1,17,5,1,0,2,0,0,37,2,28,97
2002,Agosto,Mongaguá,0,2,1,1,15,6,0,0,1,0,0,81,7,18,132
2002,Setembro,Mongaguá,1,1,0,2,26,11,2,1,4,0,0,95,5,24,172
2002,Outubro,Mongaguá,0,1,0,2,42,23,0,0,1,0,0,128,2,18,217
2002,Novembro,Mongaguá,2,8,0,1,36,6,0,0,4,0,0,108,14,36,215
2002,Dezembro,Mongaguá,3,3,0,2,34,18,1,0,0,0,0,152,7,49,269
2002,Janeiro,Peruíbe,2,0,3,3,31,25,0,0,1,0,0,171,9,66,311
2002,Fevereiro,Peruíbe,0,3,0,4,36,18,0,0,4,0,0,161,12,39,277
2002,Marco,Peruíbe,2,2,0,2,45,14,0,0,7,0,0,134,4,30,240
2002,Abril,Peruíbe,2,0,0,5,37,9,0,0,4,0,0,103,1,19,180
2002,Maio,Peruíbe,3,0,0,5,35,14,0,0,2,0,0,148,2,48,257
2002,Junho,Peruíbe,1,0,0,5,28,15,0,0,5,0,0,125,4,25,208
2002,Julho,Peruíbe,5,1,0,2,28,17,0,0,3,0,0,144,8,31,239
2002,Agosto,Peruíbe,4,2,0,4,29,21,0,0,0,0,0,117,1,22,200
2002,Setembro,Peruíbe,3,1,0,2,31,15,0,0,1,0,1,38,2,22,116
2002,Outubro,Peruíbe,4,0,0,5,26,25,0,0,1,0,0,44,4,31,140
2002,Novembro,Peruíbe,1,0,0,2,8,14,0,0,1,0,0,141,7,27,201
2002,Dezembro,Peruíbe,3,1,0,0,33,19,0,0,2,0,0,131,21,26,236
2002,Janeiro,Praia Grande,15,2,0,7,213,128,4,2,40,0,0,532,188,225,1356
2002,Fevereiro,Praia Grande,9,0,2,16,167,89,7,0,37,0,0,401,96,186,1010
2002,Marco,Praia Grande,24,6,1,15,157,95,7,0,33,0,2,393,76,222,1031
2002,Abril,Praia Grande,17,7,0,10,154,108,6,0,14,0,0,358,35,217,926
2002,Maio,Praia Grande,11,3,0,6,135,71,0,0,9,0,0,305,31,152,723
2002,Junho,Praia Grande,7,4,0,11,82,80,19,1,19,0,0,288,29,157,697
2002,Julho,Praia Grande,11,3,0,5,124,80,5,0,11,0,0,288,35,140,702
2002,Agosto,Praia Grande,6,3,0,5,149,88,5,0,18,0,0,319,20,107,720
2002,Setembro,Praia Grande,11,1,0,9,135,85,0,0,20,0,0,281,36,132,710
2002,Outubro,Praia Grande,8,4,3,12,123,88,13,0,12,0,0,329,85,128,805
2002,Novembro,Praia Grande,12,6,0,7,154,83,1,0,24,0,0,354,43,190,874
2002,Dezembro,Praia Grande,12,4,3,9,206,118,2,1,25,0,0,394,162,230,1166
2002,Janeiro,Santos,12,3,0,10,264,101,1,0,12,0,1,486,113,283,1286
2002,Fevereiro,Santos,13,2,0,6,212,81,1,0,14,0,0,503,118,318,1268
2002,Marco,Santos,11,3,0,11,194,109,37,0,17,1,0,569,143,611,1706
2002,Abril,Santos,8,6,0,9,256,108,6,0,21,0,2,622,137,656,1831
2002,Maio,Santos,7,1,0,7,242,120,8,0,21,1,1,563,175,371,1517
2002,Junho,Santos,7,3,0,7,198,83,5,1,12,0,1,559,178,289,1343
2002,Julho,Santos,7,4,0,7,222,105,8,0,16,0,1,661,136,264,1431
2002,Agosto,Santos,7,4,0,6,196,97,22,0,12,1,2,630,148,239,1364
2002,Setembro,Santos,8,7,0,11,243,116,5,1,12,0,1,598,146,223,1371
2002,Outubro,Santos,7,2,0,6,227,106,4,0,25,1,4,682,181,301,1546
2002,Novembro,Santos,7,1,0,7,226,103,28,0,19,0,1,683,171,272,1518
2002,Dezembro,Santos,5,4,0,2,263,110,4,0,21,0,2,676,161,395,1643
2002,Janeiro,São Vicente,14,3,0,9,169,50,2,0,10,0,0,317,48,239,861
2002,Fevereiro,São Vicente,17,0,0,12,127,49,1,1,14,0,0,251,43,214,729
2002,Marco,São Vicente,15,4,0,11,121,63,0,0,13,0,0,300,52,199,778
2002,Abril,São Vicente,13,5,1,7,119,47,2,0,13,0,0,287,44,263,801
2002,Maio,São Vicente,14,0,0,4,125,37,0,1,25,0,0,258,31,185,680
2002,Junho,São Vicente,10,2,0,9,125,36,2,1,2,0,0,262,53,120,622
2002,Julho,São Vicente,12,3,0,11,112,42,0,0,12,0,0,271,70,150,683
2002,Agosto,São Vicente,8,3,0,9,127,35,1,0,9,0,0,289,59,173,713
2002,Setembro,São Vicente,15,6,3,6,117,42,0,1,9,0,1,257,48,168,673
2002,Outubro,São Vicente,9,3,0,5,168,57,1,0,16,0,0,239,56,137,691
2002,Novembro,São Vicente,4,1,0,5,153,52,0,0,5,0,0,333,37,142,732
2002,Dezembro,São Vicente,8,7,0,8,148,59,0,0,14,0,0,307,59,159,769
2003,Janeiro,Bertioga,1,2,0,3,33,30,0,0,0,0,0,130,9,16,224
2003,Fevereiro,Bertioga,1,2,0,0,34,15,0,0,2,0,0,139,1,9,203
2003,Marco,Bertioga,1,2,0,0,43,21,0,0,1,0,0,153,7,21,249
2003,Abril,Bertioga,3,2,0,3,28,13,0,0,0,0,0,115,10,7,181
2003,Maio,Bertioga,1,0,0,1,23,17,0,0,0,0,0,106,3,10,161
2003,Junho,Bertioga,2,1,0,3,32,18,0,0,0,0,0,101,3,10,170
2003,Julho,Bertioga,0,1,0,1,20,13,0,0,0,0,0,96,2,8,141
2003,Agosto,Bertioga,0,1,0,4,22,16,0,0,0,0,0,92,1,12,148
2003,Setembro,Bertioga,1,1,0,0,25,10,0,0,0,0,0,88,1,6,132
2003,Outubro,Bertioga,0,1,0,2,34,21,0,0,0,0,0,107,3,8,176
2003,Novembro,Bertioga,2,0,0,1,26,23,0,0,2,0,1,114,4,15,188
2003,Dezembro,Bertioga,1,2,0,0,19,29,1,0,0,0,0,122,6,24,204
2003,Janeiro,Cubatão,5,1,0,6,44,34,4,1,4,0,1,101,4,56,261
2003,Fevereiro,Cubatão,8,4,0,9,62,26,4,0,9,0,1,130,12,51,316
2003,Marco,Cubatão,5,3,0,5,68,33,2,1,11,0,0,143,14,56,341
2003,Abril,Cubatão,8,2,0,6,56,35,5,1,8,0,1,163,13,71,369
2003,Maio,Cubatão,7,3,0,3,73,36,3,1,7,0,0,119,20,54,326
2003,Junho,Cubatão,2,1,0,11,52,38,0,0,5,0,0,133,18,54,314
2003,Julho,Cubatão,2,1,0,3,65,39,1,0,3,0,2,127,28,50,321
2003,Agosto,Cubatão,5,1,0,4,58,35,1,0,6,0,0,109,20,42,281
2003,Setembro,Cubatão,7,0,0,6,41,36,3,0,7,0,0,156,5,47,308
2003,Outubro,Cubatão,4,3,0,8,46,44,0,0,9,0,0,154,9,59,336
2003,Novembro,Cubatão,5,2,0,3,65,33,2,0,6,0,0,110,19,32,277
2003,Dezembro,Cubatão,8,3,0,6,57,38,0,0,1,0,0,137,18,49,317
2003,Janeiro,Guarujá,11,4,1,6,161,72,3,1,3,0,0,354,27,299,942
2003,Fevereiro,Guarujá,16,1,0,14,140,60,3,0,11,0,2,310,28,243,828
2003,Marco,Guarujá,17,5,1,17,144,63,2,0,15,0,0,331,34,307,936
2003,Abril,Guarujá,22,4,1,8,95,58,3,0,13,0,1,285,52,192,734
2003,Maio,Guarujá,6,1,0,8,115,38,2,0,15,0,1,270,32,195,683
2003,Junho,Guarujá,5,0,0,10,100,64,0,1,21,2,0,285,35,229,752
2003,Julho,Guarujá,11,4,0,13,88,51,0,0,18,2,1,308,26,327,849
2003,Agosto,Guarujá,8,3,1,14,111,52,0,1,8,0,0,289,26,314,827
2003,Setembro,Guarujá,12,2,0,6,107,35,0,2,12,0,0,279,26,266,747
2003,Outubro,Guarujá,5,2,0,5,107,68,4,1,15,0,0,309,25,226,767
2003,Novembro,Guarujá,6,2,0,13,120,61,0,0,13,0,0,293,14,211,733
2003,Dezembro,Guarujá,11,1,0,7,116,92,0,1,10,0,0,372,14,297,921
2003,Janeiro,Itanhaém,1,2,0,2,46,20,0,1,8,0,0,194,7,60,341
2003,Fevereiro,Itanhaém,1,1,1,6,47,19,0,1,3,0,0,158,6,21,264
2003,Marco,Itanhaém,4,2,0,6,44,32,0,0,6,0,0,222,25,45,386
2003,Abril,Itanhaém,4,3,0,3,50,23,0,2,4,0,0,245,7,46,387
2003,Maio,Itanhaém,1,0,0,6,46,25,0,0,7,0,0,187,9,39,320
2003,Junho,Itanhaém,2,3,0,2,37,15,0,1,5,0,0,219,13,34,331
2003,Julho,Itanhaém,3,1,0,3,28,22,0,1,9,0,0,200,12,30,309
2003,Agosto,Itanhaém,1,0,0,2,39,16,0,0,4,0,1,205,3,40,311
2003,Setembro,Itanhaém,0,0,0,2,50,23,0,0,5,0,0,198,5,28,311
2003,Outubro,Itanhaém,2,1,0,0,35,22,0,0,3,0,0,220,13,37,333
2003,Novembro,Itanhaém,0,2,0,3,39,17,0,0,9,0,0,202,7,21,300
2003,Dezembro,Itanhaém,8,0,0,1,44,26,0,0,13,0,0,200,16,30,338
2003,Janeiro,Mongaguá,0,2,0,2,47,19,2,0,10,0,0,116,7,41,246
2003,Fevereiro,Mongaguá,1,1,0,1,38,9,2,0,0,0,0,114,7,22,195
2003,Marco,Mongaguá,0,3,0,6,48,13,0,0,6,0,0,96,15,42,229
2003,Abril,Mongaguá,2,0,0,1,39,13,1,0,5,0,1,118,7,33,220
2003,Maio,Mongaguá,1,1,0,3,32,6,0,0,5,0,0,95,4,30,177
2003,Junho,Mongaguá,0,1,0,3,23,10,0,0,6,0,0,129,3,22,197
2003,Julho,Mongaguá,3,2,0,1,27,10,2,1,5,0,0,89,3,22,165
2003,Agosto,Mongaguá,1,0,0,1,24,9,1,0,2,0,0,85,7,15,145
2003,Setembro,Mongaguá,3,1,0,2,22,10,1,0,0,0,0,95,8,10,152
2003,Outubro,Mongaguá,1,3,0,1,26,5,0,0,6,0,0,126,13,12,193
2003,Novembro,Mongaguá,0,2,0,0,40,11,0,0,1,0,0,101,9,17,181
2003,Dezembro,Mongaguá,0,0,0,3,40,26,0,0,2,0,0,101,15,41,228
2003,Janeiro,Peruíbe,1,0,0,5,36,15,0,0,2,0,0,174,11,35,279
2003,Fevereiro,Peruíbe,1,0,0,1,36,11,0,0,1,0,0,122,8,22,202
2003,Marco,Peruíbe,2,0,1,4,29,22,0,0,8,0,0,153,11,27,257
2003,Abril,Peruíbe,4,0,0,9,29,13,4,0,2,0,0,188,5,34,288
2003,Maio,Peruíbe,3,2,0,1,30,12,0,0,3,0,0,140,4,38,233
2003,Junho,Peruíbe,1,1,0,3,23,7,0,1,1,0,0,165,5,36,243
2003,Julho,Peruíbe,2,1,0,4,22,17,0,0,0,0,0,164,5,44,259
2003,Agosto,Peruíbe,4,1,0,3,32,11,0,0,1,0,0,156,4,34,246
2003,Setembro,Peruíbe,4,0,0,2,26,17,0,0,3,0,0,174,7,40,273
2003,Outubro,Peruíbe,3,0,1,1,37,12,0,0,2,0,0,125,5,33,219
2003,Novembro,Peruíbe,4,0,0,3,33,16,0,0,3,0,0,157,2,33,251
2003,Dezembro,Peruíbe,1,1,0,4,27,26,0,0,2,0,0,155,10,49,275
2003,Janeiro,Praia Grande,14,4,0,7,187,124,6,0,18,0,0,468,145,268,1241
2003,Fevereiro,Praia Grande,8,0,0,18,176,65,8,2,21,0,0,355,66,148,867
2003,Marco,Praia Grande,8,1,1,14,181,134,2,2,32,0,0,474,121,226,1196
2003,Abril,Praia Grande,8,2,0,7,150,101,11,0,16,0,0,417,67,202,981
2003,Maio,Praia Grande,4,2,0,8,165,83,3,1,13,0,0,241,77,180,777
2003,Junho,Praia Grande,9,3,0,7,143,86,0,0,38,0,1,415,62,197,961
2003,Julho,Praia Grande,9,3,0,9,113,81,2,0,29,0,1,369,51,206,873
2003,Agosto,Praia Grande,2,5,0,6,103,70,1,0,22,0,0,368,80,182,839
2003,Setembro,Praia Grande,8,3,0,6,138,73,2,1,23,0,1,364,104,194,917
2003,Outubro,Praia Grande,8,4,0,8,123,96,3,0,37,0,0,469,98,231,1077
2003,Novembro,Praia Grande,9,1,0,10,140,80,2,1,15,0,1,395,64,200,918
2003,Dezembro,Praia Grande,5,4,0,7,138,111,6,1,27,0,0,506,134,309,1248
2003,Janeiro,Santos,6,3,1,7,272,78,13,0,25,2,1,638,165,369,1580
2003,Fevereiro,Santos,7,1,0,9,246,102,11,0,33,1,2,660,159,368,1599
2003,Marco,Santos,7,3,0,8,275,119,5,0,17,2,1,698,169,406,1710
2003,Abril,Santos,2,4,0,11,183,107,4,0,14,2,2,688,211,393,1621
2003,Maio,Santos,6,1,1,6,221,89,2,2,19,1,2,742,245,474,1811
2003,Junho,Santos,7,2,0,7,233,92,2,0,22,0,2,678,243,436,1724
2003,Julho,Santos,9,2,0,1,243,103,4,1,19,0,1,757,204,484,1828
2003,Agosto,Santos,6,5,0,5,192,85,1,2,31,1,2,670,185,416,1601
2003,Setembro,Santos,8,2,0,11,216,88,8,1,36,0,1,732,194,424,1721
2003,Outubro,Santos,4,5,0,5,253,95,2,0,39,0,0,794,207,440,1844
